1540258566,-0.9718179,-1.0675635,9.426155
1540258566,-0.8952214,-1.0388398,9.368708
1540258566,-0.90479594,-1.0484143,9.368708
1540258566,-0.8760723,-1.0675635,9.3878565
1540258566,-1.2207564,-1.3739494,12.5474615
1540258566,-0.90479594,-1.0196906,9.320834
1540258566,-0.9430942,-1.0867126,9.3878565
1540258566,-0.9526688,-1.0101161,9.330409
1540258566,-0.8856468,-0.98139244,9.330409
1540258566,-0.8281995,-0.99096704,9.359133
1540258566,-0.85692316,-1.0579889,9.378282
1540258566,-0.85692316,-1.1058618,9.435729
1540258566,-0.8952214,-1.0867126,9.445304
1540258566,-0.9526688,-0.98139244,9.407005
1540258566,-0.98139244,-0.9718179,9.397431
1540258566,-0.92394507,-1.0005416,9.320834
1540258566,-0.85692316,-1.0196906,9.339984
1540258566,-0.7994758,-1.0005416,9.359133
1540258566,-0.8090504,-1.0005416,9.378282
1540258566,-0.8664977,-0.9526688,9.435729
1540258566,-0.92394507,-0.99096704,9.474028
1540258566,-0.93351966,-1.0388398,9.435729
1540258566,-0.91437054,-1.0962871,9.378282
1540258566,-0.93351966,-1.1154363,9.359133
1540258566,-0.9430942,-1.1250108,9.493176
1540258566,-0.99096704,-1.14416,9.5219
1540258566,-1.0101161,-1.1250108,9.512326
1540258566,-0.9622433,-1.0005416,9.464453
1540258566,-0.9430942,-0.9430942,9.41658
1540258566,-0.91437054,-0.9430942,9.407005
1540258566,-0.9526688,-1.0292653,9.41658
1540258566,-0.93351966,-1.14416,9.397431
1540258566,-0.91437054,-1.2016073,9.339984
1540258566,-0.91437054,-1.0867126,9.349558
1540258566,-0.91437054,-1.0196906,9.397431
1540258566,-0.8760723,-0.99096704,9.426155
1540258566,-0.8856468,-0.9718179,9.368708
1540258566,-0.8664977,-0.91437054,9.29211
1540258566,-0.83777404,-0.8952214,9.301685
1540258566,-0.8760723,-0.9430942,9.320834
1540258566,-0.90479594,-1.0579889,9.31126
1540258566,-0.9430942,-1.1728836,9.368708
1540258566,-0.9718179,-1.1633091,9.378282
1540258566,-0.9430942,-1.1250108,9.41658
1540258566,-0.90479594,-1.0484143,9.435729
1540258566,-0.90479594,-1.0101161,9.397431
1540258566,-0.8760723,-1.0292653,9.368708
1540258566,-0.85692316,-1.0101161,9.320834
1540258566,-0.8473486,-0.9718179,9.31126
1540258566,-0.8664977,-0.9526688,9.349558
1540258566,-0.8664977,-1.0005416,9.3878565
1540258566,-0.8952214,-1.0484143,9.397431
1540258566,-0.9622433,-1.0962871,9.41658
1540258566,-0.99096704,-1.0962871,9.41658
1540258566,-1.0388398,-1.0771381,9.435729
1540258566,-0.9622433,-1.0292653,9.483603
1540258566,-0.90479594,-1.0005416,9.493176
1540258566,-0.90479594,-1.0005416,9.493176
1540258566,-0.8760723,-0.9622433,9.493176
1540258566,-0.8760723,-0.9526688,9.426155
1540258566,-0.90479594,-0.9430942,9.378282
1540258566,-0.8664977,-0.98139244,9.31126
1540258566,-0.8281995,-1.0484143,9.2825365
1540258566,-0.8856468,-1.0771381,9.320834
1540258566,-0.93351966,-1.0579889,9.378282
1540258566,-0.9718179,-1.0196906,9.474028
1540258566,-1.0101161,-0.9718179,9.493176
1540258566,-0.99096704,-0.9718179,9.512326
1540258566,-0.9718179,-0.92394507,9.474028
1540258566,-0.91437054,-0.93351966,9.464453
1540258566,-0.8760723,-1.0101161,9.41658
1540258566,-0.8952214,-1.0484143,9.349558
1540258566,-0.92394507,-1.0388398,9.301685
1540258566,-0.91437054,-1.0196906,9.435729
1540258566,-0.9622433,-1.0101161,9.493176
1540258566,-1.0101161,-0.9430942,9.445304
1540258566,-0.9430942,-0.92394507,9.426155
1540258566,-0.8856468,-0.91437054,9.445304
1540258566,-0.8473486,-0.9622433,9.426155
1540258566,-0.8760723,-0.9526688,9.426155
1540258566,-0.91437054,-1.0005416,9.454879
1540258566,-0.91437054,-1.0101161,9.41658
1540258566,-0.92394507,-1.0292653,9.359133
1540258566,-0.8856468,-1.0388398,9.359133
1540258567,-0.8856468,-1.0292653,9.407005
1540258567,-0.8952214,-1.0675635,9.3878565
1540258567,-0.9430942,-1.0579889,9.407005
1540258567,-1.0484143,-1.0484143,9.41658
1540258567,-1.0962871,-1.0962871,9.445304
1540258567,-1.0962871,-1.0675635,9.435729
1540258567,-1.0675635,-1.0101161,9.378282
1540258567,-0.9718179,-0.99096704,9.339984
1540258567,-0.8856468,-0.9526688,9.359133
1540258567,-0.8952214,-0.9718179,9.3878565
1540258567,-0.92394507,-1.0388398,9.368708
1540258567,-0.9622433,-1.0292653,9.3878565
1540258567,-1.0101161,-1.0771381,9.378282
1540258567,-1.0579889,-1.1537346,9.320834
1540258567,-1.0962871,-1.1824582,9.301685
1540258567,-1.0196906,-1.1537346,9.349558
1540258567,-1.0101161,-1.0484143,9.483603
1540258567,-0.99096704,-0.90479594,9.531475
1540258567,-0.9718179,-0.8856468,9.512326
1540258567,-0.90479594,-0.91437054,9.445304
1540258567,-0.8473486,-1.0196906,9.41658
1540258567,-0.85692316,-1.0579889,9.41658
1540258567,-0.85692316,-1.1537346,9.397431
1540258567,-0.92394507,-1.1058618,9.3878565
1540258567,-0.9718179,-1.0005416,9.359133
1540258567,-0.9718179,-0.92394507,9.41658
1540258567,-0.93351966,-0.8664977,9.378282
1540258567,-0.9526688,-0.8186249,9.368708
1540258567,-0.9430942,-0.8952214,9.31126
1540258567,-0.9526688,-1.0005416,9.359133
1540258567,-1.0005416,-1.14416,9.3878565
1540258567,-1.0771381,-1.2207564,9.445304
1540258567,-1.0962871,-1.2207564,9.464453
1540258567,-1.0675635,-1.1728836,9.493176
1540258567,-1.0675635,-1.0962871,9.445304
1540258567,-1.0101161,-1.0005416,9.407005
1540258567,-0.91437054,-0.90479594,9.435729
1540258567,-0.8856468,-0.8281995,9.397431
1540258567,-0.85692316,-0.77075213,9.3878565
1540258567,-0.8856468,-0.8281995,9.3878565
1540258567,-0.85692316,-0.8856468,9.234664
1540258567,-0.8664977,-0.91437054,9.052747
1540258567,-0.90479594,-0.98139244,9.071896
1540258567,-0.9430942,-1.0962871,9.215514
1540258567,-1.0388398,-1.0962871,9.244238
1540258567,-1.1250108,-1.0579889,9.320834
1540258567,-1.14416,-1.0005416,9.3878565
1540258567,-1.1537346,-0.9430942,9.41658
1540258567,-1.1537346,-0.8664977,9.464453
1540258567,-1.0771381,-0.85692316,9.5219
1540258567,-1.0484143,-0.91437054,9.5889225
1540258567,-1.0005416,-1.0388398,9.655944
1540258567,-1.0484143,-1.1345854,9.560199
1540258567,-1.0771381,-1.1537346,9.493176
1540258567,-1.0484143,-1.0962871,9.54105
1540258567,-0.98139244,-0.99096704,9.54105
1540258567,-0.93351966,-0.91437054,9.483603
1540258567,-0.9526688,-0.8664977,9.426155
1540258567,-0.93351966,-0.9718179,9.474028
1540258567,-0.92394507,-1.1345854,9.550624
1540258567,-1.0196906,-1.2207564,9.617646
1540258567,-1.1058618,-1.1824582,9.5889225
1540258567,-1.1537346,-0.99096704,9.550624
1540258567,-1.1345854,-0.7994758,9.512326
1540258567,-1.0962871,-0.76117754,9.483603
1540258567,-1.0484143,-0.8186249,9.3878565
1540258567,-1.0484143,-0.8856468,9.272962
1540258567,-0.9718179,-0.99096704,9.263388
1540258567,-0.8952214,-1.0101161,9.339984
1540258567,-0.8856468,-1.0005416,9.435729
1540258567,-0.9430942,-0.9718179,9.54105
1540258567,-0.98139244,-0.92394507,9.5219
1540258567,-0.99096704,-0.99096704,9.569773
1540258567,-0.98139244,-1.0579889,9.579348
1540258567,-0.98139244,-1.0196906,9.54105
1540258567,-1.0484143,-0.91437054,9.512326
1540258567,-1.0867126,-0.90479594,9.445304
1540258567,-1.0484143,-0.8856468,9.41658
1540258567,-0.9622433,-0.8473486,9.378282
1540258567,-0.91437054,-0.85692316,9.41658
1540258567,-0.8952214,-0.8856468,9.512326
1540258567,-0.93351966,-0.92394507,9.579348
1540258567,-0.98139244,-0.99096704,9.742115
