-1.731832568948018736e+00,-5.721034112594196586e-01,3.797628804306532047e+00,-9.441537511425480700e-01,1.000000000000000000e+00
-1.731396064204742569e+00,3.879130691060850844e-01,2.536098407396484955e+00,-2.486356880002930231e-02,1.000000000000000000e+00
-1.730959559461466402e+00,3.472774604612890448e-01,-2.036951472477837477e+00,1.181177623207073868e+00,1.000000000000000000e+00
-1.730523054718190457e+00,3.015623841572865893e-01,-1.034484772649115980e+00,1.851669056089585874e+00,1.000000000000000000e+00
-1.730086549974914290e+00,4.996610021632940102e-01,-2.910825933931450726e-01,2.380893459800882184e+00,1.000000000000000000e+00
-1.729650045231638122e+00,8.603021024948735995e-01,-6.740472811058360048e-01,2.671861478043570326e+00,1.000000000000000000e+00
-1.729213540488361955e+00,9.872884226142392139e-01,-1.642722598472275974e+00,2.741440779572847930e+00,1.000000000000000000e+00
-1.728777035745085788e+00,7.993486656544855906e-01,-2.239697414418889476e+00,2.157396270729623478e+00,1.000000000000000000e+00
-1.728340531001809843e+00,-4.298786457212009915e-01,-1.755359755735671490e+00,1.851669056089585874e+00,1.000000000000000000e+00
-1.727904026258533676e+00,7.536336052659458051e-01,-1.822941932452077030e+00,1.699859706970010542e+00,1.000000000000000000e+00
-1.727467521515257509e+00,1.368247303395022874e+00,-1.023220586356247352e+00,1.489013330024327786e+00,1.000000000000000000e+00
-1.727031016771981342e+00,1.129513060828756688e+00,-2.009738087154867014e-01,1.044127479293455840e+00,1.000000000000000000e+00
-1.726594512028705175e+00,1.159989781901527905e+00,-4.600383292882375130e-01,8.037626104562383134e-01,1.000000000000000000e+00
-1.726158007285429008e+00,7.841103210335627072e-01,-8.833665145209106118e-02,5.465300618530622989e-01,1.000000000000000000e+00
-1.725721502542153063e+00,5.656938854422717267e-01,2.946280362606019110e-01,2.808636458400082803e-01,1.000000000000000000e+00
-1.725284997798876896e+00,3.269596428760055407e-01,-8.430030170009304991e-01,1.142949902154885289e-01,1.000000000000000000e+00
-1.724848493055600729e+00,1.745760905636920823e-01,-1.225967116505461307e+00,-1.956491471187285502e-01,1.000000000000000000e+00
-1.724411988312324562e+00,-8.284193431700854343e-03,-2.014424276308422357e+00,-6.742703463707573341e-01,1.000000000000000000e+00
-1.723975483569048395e+00,-9.479827660243003162e-01,-2.014424276308422357e+00,-1.098071616663010452e+00,1.000000000000000000e+00
-1.723538978825772450e+00,-2.040064943980755441e+00,-1.563878000087486120e+00,-1.399581886587349278e+00,1.000000000000000000e+00
-1.723102474082496283e+00,-2.837538910189762564e+00,-1.518822431332333744e+00,-1.239338559950301066e+00,1.000000000000000000e+00
-1.722665969339220116e+00,-2.949286837941817119e+00,-9.331118016785888702e-01,-1.304701070914513705e+00,1.000000000000000000e+00
-1.722229464595943949e+00,-2.873095114837202591e+00,5.536925568333527226e-01,-1.614645142184173876e+00,1.000000000000000000e+00
-1.721792959852667781e+00,-2.603884002653847674e+00,1.071821597978855456e+00,-1.698983706175358099e+00,1.000000000000000000e+00
-1.721356455109391836e+00,-1.161319728651230676e+00,-1.897096224226180738e-01,-1.538740489645905152e+00,1.000000000000000000e+00
-1.720919950366115669e+00,-4.552759044399198873e-01,-1.135857743619640869e+00,-1.302592510470588438e+00,1.000000000000000000e+00
-1.720483445622839502e+00,-1.577834814079454473e+00,7.226474692370198349e-01,-1.011624602335495560e+00,1.000000000000000000e+00
-1.720046940879563335e+00,-1.471166359291760317e+00,2.254506455371054763e+00,-6.974634101779851880e-01,1.000000000000000000e+00
-1.719610436136287168e+00,-9.124266674799444976e-01,1.567422501821885028e+00,-5.667386965508264263e-01,1.000000000000000000e+00
-1.719173931393011223e+00,-7.651225350804494729e-01,2.495732909968758628e-01,-4.950509887282562027e-01,1.000000000000000000e+00
-1.718737426649735056e+00,-7.854404269378923997e-01,-9.960083774495968878e-02,-4.339055325873374391e-01,1.000000000000000000e+00
-1.718300921906458889e+00,-3.994019670896635787e-01,2.721008400911867908e-01,-4.149293033882132664e-01,1.000000000000000000e+00
-1.717864417163182722e+00,-1.098732283065764481e-01,1.161930382656513716e+00,-3.875193389083250728e-01,1.000000000000000000e+00
-1.717427912419906555e+00,1.491788106243563117e-01,3.622099776937420246e-01,-2.757707663942144949e-01,1.000000000000000000e+00
-1.716991407676630610e+00,3.218801699116448645e-01,-1.462504440908799053e+00,-1.134190334638741776e-01,1.000000000000000000e+00
-1.716554902933354443e+00,4.895020986758065185e-01,-1.766623942028540117e+00,2.597790543906298710e-01,1.000000000000000000e+00
-1.716118398190078276e+00,4.641048505673960878e-01,-5.614101238424423768e-01,9.935243519095047215e-01,1.000000000000000000e+00
-1.715681893446802109e+00,5.047404539070378116e-01,3.396830168075921641e-01,1.883296009328210285e+00,1.000000000000000000e+00
-1.715245388703525942e+00,9.060171734937219057e-01,3.284189481563561941e-01,2.545353599024514857e+00,1.000000000000000000e+00
-1.714808883960249997e+00,1.043162375879958192e+00,1.369364866583770712e-01,2.770959216410585402e+00,1.000000000000000000e+00
-1.714372379216973830e+00,1.048241811708239268e+00,-7.754202520763630035e-01,2.678186762988004066e+00,1.000000000000000000e+00
-1.713935874473697663e+00,1.353008937553483060e+00,-1.800414148074499732e+00,2.237517956069666525e+00,1.000000000000000000e+00
-1.713499369730421495e+00,5.860116871120925053e-01,-3.811925544871256344e-01,1.775764359508279044e+00,1.000000000000000000e+00
-1.713062864987145328e+00,3.879130691060850844e-01,1.409731422786189681e+00,1.621846538030854656e+00,1.000000000000000000e+00
-1.712626360243869383e+00,1.286976107326047503e+00,9.188209431954785789e-02,1.562809554247784893e+00,1.000000000000000000e+00
-1.712189855500593216e+00,1.246340482765788904e+00,-5.839384964281796320e-01,1.134791420719454047e+00,1.000000000000000000e+00
-1.711753350757317049e+00,1.104115770279112452e+00,-5.388829276730272566e-01,7.510510437467163847e-01,1.000000000000000000e+00
-1.711316846014040882e+00,8.704610059823612023e-01,-1.446546418756278207e-01,6.034585952998017255e-01,1.000000000000000000e+00
-1.710880341270764715e+00,3.726747138748537358e-01,1.083084960780297701e+00,4.115883594671670420e-01,1.000000000000000000e+00
-1.710443836527488770e+00,-1.098732283065764481e-01,1.026766852715129463e+00,2.935144139225467907e-01,1.000000000000000000e+00
-1.710007331784212603e+00,-5.924211439622356634e-01,-2.685548090155678858e-01,2.323689357601088634e-01,1.000000000000000000e+00
-1.709570827040936436e+00,-6.940101788371111358e-01,-2.235010048849018216e-01,-2.589030095529396558e-01,1.000000000000000000e+00
-1.709134322297660269e+00,-5.924211439622356634e-01,-1.057011968818528880e+00,-8.113206092005781356e-01,1.000000000000000000e+00
-1.708697817554384102e+00,-1.247670503787650986e+00,-1.530086617625202372e+00,-1.249880921739547457e+00,1.000000000000000000e+00
-1.708261312811108157e+00,-2.324514209799481979e+00,-1.147121929912511495e+00,-1.540848939982235599e+00,1.000000000000000000e+00
-1.707824808067831990e+00,-3.147385381675666061e+00,-1.225967116505461307e+00,-1.496571152596515297e+00,1.000000000000000000e+00
-1.707388303324555823e+00,-3.254053995617986139e+00,-1.327340675684150373e+00,-1.701092156511688547e+00,1.000000000000000000e+00
-1.706951798581279656e+00,-3.248974469602083470e+00,-1.496295235162920845e+00,-1.838142199126318932e+00,1.000000000000000000e+00
-1.706515293838003489e+00,-2.868015588821299477e+00,-2.014424276308422357e+00,-1.490245801587524621e+00,1.000000000000000000e+00
