2018-10-29 20:59:38.075,0.0,0.0,0.0
2018-10-29 20:59:38.075,0.039950587,0.01065349,-0.06658431
2018-10-29 20:59:38.075,0.1944262,0.05060408,-0.31694132
2018-10-29 20:59:38.105,0.43412971,0.098544784,-0.71644723
2018-10-29 20:59:38.105,0.6258925,0.11452502,-1.0999728
2018-10-29 20:59:38.105,0.6285559,0.061257567,-1.2624385
2018-10-29 20:59:38.145,0.4447832,-0.04261396,-1.1852008
2018-10-29 20:59:38.145,0.15713897,-0.17045584,-0.9321804
2018-10-29 20:59:38.145,-0.12784189,-0.2903076,-0.564635
2018-10-29 20:59:38.145,-0.37553552,-0.39950588,-0.13050525
2018-10-29 20:59:38.185,-0.585942,-0.49805066,0.3116146
2018-10-29 20:59:38.185,-0.793685,-0.5939321,0.7084571
2018-10-29 20:59:38.185,-1.0014281,-0.6764966,1.0227351
2018-10-29 20:59:38.185,-1.2144979,-0.7324275,1.2597752
2018-10-29 20:59:38.215,-1.4781717,-0.75107104,1.4408846
2018-10-29 20:59:38.215,-1.829737,-0.72443736,1.5926968
2018-10-29 20:59:38.215,-2.181302,-0.64453614,1.7258654
2018-10-29 20:59:38.245,-2.343768,-0.5140309,1.8430538
2018-10-29 20:59:38.245,-2.181302,-0.3382483,1.9096382
2018-10-29 20:59:38.245,-1.7258654,-0.14115874,1.8909945
2018-10-29 20:59:38.275,-1.1239432,0.039950587,1.7285287
2018-10-29 20:59:38.275,0.055930823,0.23171341,0.9428339
2018-10-29 20:59:38.275,0.055930823,0.23171341,0.9428339
2018-10-29 20:59:38.305,0.61790246,0.24769364,0.4261396
2018-10-29 20:59:38.305,1.2038444,0.23970354,-0.06658431
2018-10-29 20:59:38.305,2.194619,0.19176282,-0.85760593
2018-10-29 20:59:38.346,2.194619,0.19176282,-0.85760593
2018-10-29 20:59:38.346,2.351758,0.18377271,-1.1612304
2018-10-29 20:59:38.346,2.2638667,0.21040644,-1.4169142
2018-10-29 20:59:38.346,1.8537073,0.36754543,-1.7471724
2018-10-29 20:59:38.375,1.8537073,0.36754543,-1.7471724
2018-10-29 20:59:38.375,1.6885782,0.45010996,-1.7951131
2018-10-29 20:59:38.375,1.5527462,0.48739716,-1.7711427
2018-10-29 20:59:38.415,1.4169142,0.46076345,-1.6832515
2018-10-29 20:59:38.415,1.2384683,0.38086227,-1.5420927
2018-10-29 20:59:38.415,0.9854478,0.26633725,-1.3529932
2018-10-29 20:59:38.415,0.6498629,0.13316862,-1.1106263
2018-10-29 20:59:38.445,0.26633725,0.0,-0.80966526
2018-10-29 20:59:38.446,-0.12517852,-0.12784189,-0.43945646
2018-10-29 20:59:38.446,-0.49805066,-0.24769364,-0.013316862
2018-10-29 20:59:38.475,-0.84162575,-0.36221868,0.40216926
2018-10-29 20:59:38.476,-1.1319333,-0.47940707,0.7670513
2018-10-29 20:59:38.476,-1.3556566,-0.58860534,1.0760025
2018-10-29 20:59:38.505,-1.5341026,-0.67383325,1.3343496
2018-10-29 20:59:38.506,-1.7471724,-0.7111205,1.5500828
2018-10-29 20:59:38.506,-2.0028563,-0.6818234,1.723202
2018-10-29 20:59:38.536,-2.194619,-0.58860534,1.8537073
2018-10-29 20:59:38.536,-2.1706486,-0.44211984,1.9362718
2018-10-29 20:59:38.565,-1.3822904,-0.07457443,1.8590341
2018-10-29 20:59:38.565,-0.81232864,0.08256455,1.6219939
2018-10-29 20:59:38.565,-0.24769364,0.19176282,1.2331415
2018-10-29 20:59:38.595,0.28498086,0.24769364,0.75107104
2018-10-29 20:59:38.595,0.814992,0.27432737,0.2530204
2018-10-29 20:59:38.596,1.337013,0.271664,-0.19975294
2018-10-29 20:59:38.626,1.7631526,0.2423669,-0.5806152
2018-10-29 20:59:38.626,1.9762224,0.19975294,-0.89755654
2018-10-29 20:59:38.626,1.9336084,0.17311922,-1.1585671
