1.389475933929828821e+00,-9.582771020472442558e-01,-1.004731509849179361e+00,1.090653948539391127e+00,4.000000000000000000e+00
-2.180173798241020755e-01,9.667228205031659360e-01,-1.057028011889940444e+00,-1.761517904794207556e-01,4.000000000000000000e+00
-4.012945641783556838e-01,1.120184361835797837e+00,-8.568075196537312532e-01,-5.641064090402516662e-01,4.000000000000000000e+00
-2.180173798241020755e-01,3.851845064413053632e-01,-8.986445652286215724e-01,-6.781033769806617262e-02,4.000000000000000000e+00
7.260830929588734349e-03,-2.098155693157301993e-01,-1.012202617063823418e+00,5.331681274570067020e-01,4.000000000000000000e+00
3.738151198793671637e-01,-8.721232444151054697e-01,-9.927781128442729752e-01,1.044920323745147872e+00,4.000000000000000000e+00
5.303643565906894786e-01,-1.238276998754772595e+00,-9.509410672693826561e-01,1.332591082074951583e+00,4.000000000000000000e+00
5.838201721178235548e-01,-1.125199955164898125e+00,-8.911737701294144554e-01,1.140351921847186256e+00,4.000000000000000000e+00
6.716404347867772628e-01,-7.105845504594611173e-01,-8.149702243864912488e-01,6.229372149483011212e-01,4.000000000000000000e+00
6.716404347867772628e-01,-3.740462725539183686e-01,-7.357785166616037653e-01,1.906121023517398094e-01,4.000000000000000000e+00
7.250963300726401828e-01,-3.417385056434046886e-01,-8.149702243864912488e-01,2.614888955215320387e-01,4.000000000000000000e+00
9.847389082094218926e-01,-6.378924264031128333e-01,-8.971503125741491225e-01,6.396882551697306019e-01,4.000000000000000000e+00
1.397112489259827228e+00,-1.162892303028189911e+00,-5.400404078502876182e-01,7.638946868004969915e-01,4.000000000000000000e+00
1.652936801695418900e+00,-1.251738591733640549e+00,-7.833753025644796253e-02,5.283177268032681617e-01,4.000000000000000000e+00
1.103105408150115707e+00,-7.886615366624329937e-01,3.788828140970887937e-01,-1.847975473714122963e-01,4.000000000000000000e+00
1.080195750135992672e+00,5.951844852107207595e-01,7.225451565538937304e-01,-1.783833293117144780e+00,4.000000000000000000e+00
3.157336734144525980e+00,1.852492067350824501e+00,2.437868363528973070e+00,6.654501490252726636e-01,4.000000000000000000e+00
2.676234234882862495e+00,3.123261129992257690e+00,3.486785505133672913e+00,2.795678888711238042e+00,4.000000000000000000e+00
-1.588777733576009821e+00,4.254030300518695462e+00,3.418053160240025257e+00,3.267592820969694056e+00,4.000000000000000000e+00
-3.207725876337002013e+00,3.236338089223978365e+00,2.514071893666124158e+00,1.963387972118062486e+00,4.000000000000000000e+00
-2.352432349350484397e+00,6.651844593876029554e-01,1.777439121507221831e+00,6.924965565000106293e-01,4.000000000000000000e+00
-1.772054798292169941e+00,-1.170969033860433939e+00,1.257463074581711693e+00,1.309736245234878638e+00,4.000000000000000000e+00
-1.214586745730520612e+00,-1.879046068849190343e+00,7.419695203214975443e-01,1.599045768004436319e+00,4.000000000000000000e+00
-2.027442213088676004e-01,-1.967892357554640981e+00,2.055574588796099944e-01,1.419120894793283849e+00,4.000000000000000000e+00
6.983683824297086673e-01,-1.647507681910509447e+00,-6.937242007968086321e-02,1.003507362761587141e+00,4.000000000000000000e+00
1.087832305465991301e+00,-1.012123192768869862e+00,-7.833753025644796253e-02,2.334898948549821440e-01,4.000000000000000000e+00
9.083734346681650029e-01,-2.717386720634457631e-01,-1.739652837092564019e-01,-5.501389660932235470e-01,4.000000000000000000e+00
1.905379355251135831e-01,2.710767976957425412e-02,-2.501687202117766629e-01,-7.010397196671895870e-01,4.000000000000000000e+00
-5.158427346108765965e-01,1.697998623609583979e-01,-3.652208686437325991e-01,-5.134399883594596981e-01,4.000000000000000000e+00
-9.434892189485840630e-01,5.133843465399800382e-02,-5.011916178919928466e-01,-9.149218304647567523e-02,4.000000000000000000e+00
-6.036629972798303045e-01,-7.294308649880297812e-01,-8.777259644123172055e-01,9.550177614109112145e-01,4.000000000000000000e+00
-5.922082480314978525e-01,-1.039046097532759338e+00,-1.255754563587114125e+00,1.735638480594416277e+00,4.000000000000000000e+00
-7.029380889558456413e-01,-1.512892314509523217e+00,-1.049557216790733216e+00,1.935654985990809429e+00,4.000000000000000000e+00
-6.609371423151372271e-01,-1.523661476415078875e+00,-8.478423158423329387e-01,1.708714485888239487e+00,4.000000000000000000e+00
-8.823971033193841462e-01,1.347998612128249729e-01,-1.315521860727082215e+00,9.840847302378383787e-01,4.000000000000000000e+00
-4.585685098168404972e-01,8.778767005140227786e-01,-1.447010164127362053e+00,6.656592943741637125e-01,4.000000000000000000e+00
-5.383156385516246756e-02,3.313382470033726102e-01,-1.334946364946632436e+00,6.737304593882140757e-01,4.000000000000000000e+00
1.447186593762322671e-01,-5.894309166342653894e-01,-1.218399963860204327e+00,1.144579308817660790e+00,4.000000000000000000e+00
4.196343561488839469e-01,-1.179046045886523730e+00,-1.161621015971462390e+00,1.559697908712273096e+00,4.000000000000000000e+00
