-4.648449000000000275e+00,-6.841023400000000088e+00,8.708062999999999221e+00,1.200991425768383891e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.832532000000000494e+00,-4.389935999999999616e+00,5.921865500000000004e+00,1.150450566583415934e+01,2.929709900000000006e-02,-3.995058700000000268e-02,-2.663372500000000045e-02,5.624699742062677643e-02
-6.649532299999999729e+00,-3.872909799999999958e+00,6.075058499999999917e+00,9.804185121982426310e+00,1.571389699999999889e-01,-1.864360700000000093e-01,-9.055467000000000377e-02,2.600984666400682488e-01
-5.242071600000000053e+00,-2.886730000000000018e+00,6.639958000000000027e+00,8.938767644043029037e+00,3.915157599999999904e-01,-4.341297100000000020e-01,-1.118616459999999951e-01,5.952026741194053061e-01
-4.954835000000000100e+00,-2.819707999999999881e+00,5.318668399999999963e+00,7.796754236966018325e+00,6.685065000000000035e-01,-7.084570999999999508e-01,-5.593082299999999757e-02,9.756744641754837577e-01
-3.662269400000000008e+00,-1.115436300000000047e+00,4.208019300000000129e+00,5.688922721105160285e+00,8.309722499999999679e-01,-8.869030500000000261e-01,7.990117999999999179e-03,1.215391189023114160e+00
-4.485681500000000099e+00,3.020773999999999848e+00,4.954835000000000100e+00,7.334630458021948129e+00,7.723780000000000090e-01,-9.215269000000000377e-01,-3.462384300000000137e-02,1.202904157783029060e+00
-4.830365699999999762e+00,4.973984200000000300e+00,6.237826300000000046e+00,9.326490688708043209e+00,5.033774399999999538e-01,-8.283089000000000146e-01,-1.571389699999999889e-01,9.819252195624799118e-01
-4.849515000000000242e+00,4.868663999999999881e+00,7.348474999999999646e+00,1.006090302635633194e+01,1.438221199999999977e-01,-6.658431000000000211e-01,-2.183965400000000001e-01,7.153522801409638587e-01
-3.997379000000000016e+00,3.671844000000000108e+00,7.042088999999999821e+00,8.891146985282494697e+00,-1.970895699999999917e-01,-4.873971599999999960e-01,-1.571389699999999889e-01,5.487193691419243180e-01
-2.408002000000000198e+00,2.628216699999999850e+00,6.323997000000000313e+00,7.259403192423733664e+00,-4.820704499999999837e-01,-3.222680700000000176e-01,-7.191105999999999887e-02,5.843114137641425287e-01
-1.546291499999999930e+00,2.714388000000000023e+00,6.209102599999999583e+00,6.950674407195535309e+00,-7.084570999999999508e-01,-2.104064400000000001e-01,-5.060408000000000267e-02,7.407719658886464664e-01
-2.293107299999999960e+00,3.049497600000000030e+00,6.821874000000000215e+00,7.816376498966452147e+00,-8.735861999999999794e-01,-1.677924699999999991e-01,-7.723781000000000396e-02,8.929013613567498009e-01
-4.361212300000000042e+00,3.202690399999999826e+00,6.831449000000000105e+00,8.714705615425254237e+00,-9.641408999999999674e-01,-1.438221199999999977e-01,-8.522791999999999868e-02,9.785276059476455401e-01
-5.510159500000000321e+00,2.704813199999999807e+00,6.323997000000000313e+00,8.813104459743087205e+00,-9.694675999999999849e-01,-7.723781000000000396e-02,-5.060408000000000267e-02,9.738551635926168126e-01
