-6.161229600000000417e+00,-4.801642000000000188e+00,-1.216447900000000004e+01,1.445652328264030295e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.099536399999999858e+00,-7.156983999999999568e+00,-9.435729000000000255e+00,1.380792594246586802e+01,-2.663372599999999993e-03,6.125756699999999888e-02,-1.331686200000000049e-02,6.274489526561474739e-02
-5.510159500000000321e+00,-8.459125000000000227e+00,-9.809136999999999773e+00,1.407614372496367494e+01,-2.130697999999999967e-02,2.903075999999999990e-01,-2.663372500000000045e-02,2.923043710276259644e-01
-2.226085199999999986e+00,-7.693158999999999637e+00,-9.703817000000000803e+00,1.258190029711049007e+01,-8.256455000000000044e-02,6.818233999999999684e-01,-2.663372599999999993e-03,6.868093965998637307e-01
1.867039400000000127e-01,-6.841023400000000088e+00,-8.392101999999999506e+00,1.082875041262670734e+01,-2.130698000000000036e-01,1.134596699999999903e+00,5.060408000000000267e-02,1.155538482368967390e+00
-3.686205699999999807e-01,-5.854843599999999704e+00,-6.735703499999999622e+00,8.932232439037864680e+00,-3.702087700000000203e-01,1.507468800000000053e+00,1.864360799999999901e-02,1.552373763137476770e+00
-4.887813000000000407e+00,-1.584589699999999990e+00,-6.908045300000000388e+00,8.609455865916682882e+00,-4.660902000000000100e-01,1.736518900000000087e+00,-1.118616459999999951e-01,1.801458018505865732e+00
-5.242071600000000053e+00,-3.480352599999999796e+00,-7.587838999999999778e+00,9.857356114586421469e+00,-3.275948200000000088e-01,1.789786300000000052e+00,-2.423668999999999962e-01,1.835591207206586306e+00
-1.584589699999999990e+00,-8.870831000000000799e+00,-7.042088999999999821e+00,1.143650229011598185e+01,1.065349000000000018e-01,1.661944499999999936e+00,-2.556837800000000271e-01,1.684868956730269929e+00
-8.473486000000000073e-01,-9.971904999999999575e+00,-6.132506000000000235e+00,1.173731310049207899e+01,7.350908499999999623e-01,1.416914199999999902e+00,-1.731192199999999903e-01,1.605607259652487739e+00
-1.067563500000000110e+00,-8.698487999999999332e+00,-3.336734299999999820e+00,9.377482663352289194e+00,1.249121799999999949e+00,1.115953100000000031e+00,-8.522791999999999868e-02,1.677176314816774427e+00
-5.266007999999999800e-02,-8.162312500000000526e+00,6.558574000000000348e-01,8.188789126654601347e+00,1.371636899999999937e+00,7.830314999999999914e-01,-1.598023599999999836e-02,1.579487728150008596e+00
-9.095833000000000390e-02,-6.783576000000000050e+00,4.121847999999999956e+00,7.938186675852135998e+00,1.065349000000000101e+00,4.208128800000000003e-01,-5.326744999999999917e-03,1.145460757069918012e+00
-1.077138099999999987e+00,-4.581426999999999694e+00,6.209102599999999583e+00,7.791190855070062149e+00,4.607634500000000188e-01,9.854478399999999638e-02,-9.321803600000000412e-02,4.803161808071912953e-01
-1.594164399999999926e+00,-3.279286899999999783e+00,7.492093599999999576e+00,8.332259550560095818e+00,-2.397035399999999927e-01,-1.518122399999999872e-01,-2.317134100000000085e-01,3.663275142221469882e-01
-8.186248999999999887e-01,-4.418659700000000079e+00,8.516571000000000780e+00,9.629469449006270665e+00,-8.043384999999999563e-01,-3.648820500000000133e-01,-2.503570299999999804e-01,9.180293979306290986e-01
-4.930898499999999962e-01,-6.276124499999999884e+00,7.913374400000000364e+00,1.011209032466821967e+01,-1.057358900000000101e+00,-5.726250999999999980e-01,-7.723781000000000396e-02,1.204936939367706517e+00
-2.063317800000000091e+00,-7.788904999999999745e+00,5.471861399999999875e+00,9.739896746045708653e+00,-8.469524999999999970e-01,-7.883582999999999563e-01,3.329215600000000053e-01,1.204024132460796537e+00
-3.231414000000000009e+00,-9.368707999999999814e+00,2.034593999999999792e+00,1.011703013603774970e+01,-8.469524999999999970e-01,-7.883582999999999563e-01,3.329215600000000053e-01,1.204024132460796537e+00
-1.804804700000000039e+00,-1.059425099999999986e+01,8.856467999999999563e-01,1.078331324364146049e+01,-7.617245299999999553e-01,-8.043384999999999563e-01,4.021692599999999729e-01,1.178526535923106966e+00
-7.803266599999999498e-01,-8.631465999999999639e+00,-2.633004199999999795e-01,8.670665609780769501e+00,-7.617245299999999553e-01,-9.162001600000000412e-01,5.033774399999999538e-01,1.293458866716951317e+00
-1.086712600000000029e+00,-6.582510499999999709e+00,-9.095833000000000390e-02,6.672230674624896274e+00,-7.404175400000000407e-01,-1.182537399999999961e+00,6.818233999999999684e-01,1.552899219114354246e+00
