-1.029265300000000050e+00,-3.537799999999999834e+00,-8.459125000000000227e+00,9.226711855444987620e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.843102900000000099e+00,-1.364374900000000057e+00,-1.082404000000000011e+01,1.106428439119938822e+01,1.331686200000000049e-02,-7.990117999999999179e-03,-7.990117999999999179e-03,1.746490151231583701e-02
-3.336734299999999820e+00,4.308552300000000057e-02,-1.205915899999999930e+01,1.251235261405182975e+01,6.125756699999999888e-02,-3.196047199999999672e-02,-3.462384300000000137e-02,7.728370972792987514e-02
-3.068646699999999949e+00,3.686205699999999807e-01,-1.203043599999999991e+01,1.242110558864000680e+01,1.251785199999999876e-01,-6.658430999999999378e-02,-6.924768500000000326e-02,1.577921863890152376e-01
-3.997379000000000016e+00,1.354800299999999957e+00,-1.161872900000000008e+01,1.236160937329610299e+01,1.411587400000000048e-01,-8.789129599999999376e-02,-8.256455000000000044e-02,1.856544497383505188e-01
-2.369703799999999916e+00,8.952213999999999450e-01,-1.209745700000000035e+01,1.235982942121781036e+01,4.527733500000000189e-02,-8.789129599999999376e-02,-7.191105999999999887e-02,1.222543149650982264e-01
-2.551620199999999894e+00,1.421822200000000036e+00,-1.022084300000000034e+01,1.063005059461665347e+01,-1.438221199999999977e-01,-5.326745000000000091e-02,1.598023599999999836e-02,1.541998423261599638e-01
-2.034593999999999792e+00,7.324538999999999911e-01,-1.041233399999999953e+01,1.063450801814626523e+01,-3.142779499999999726e-01,6.125756699999999888e-02,1.731192199999999903e-01,3.639964061695806774e-01
-5.888354999999999562e-01,-8.090503999999999474e-01,-1.041233399999999953e+01,1.046030540296775513e+01,-3.382483000000000017e-01,2.237232899999999913e-01,2.982977299999999832e-01,5.034337679024590839e-01
-1.957997599999999894e+00,-1.527142400000000011e+00,-1.010594799999999971e+01,1.040654137983352889e+01,-2.929709900000000006e-02,4.181495000000000073e-01,3.489017999999999842e-01,5.453804088920922721e-01
-7.654861000000000359e+00,8.664977000000000373e-01,-1.193468949999999928e+01,1.420508812555686085e+01,-2.929709900000000006e-02,4.181495000000000073e-01,3.489017999999999842e-01,5.453804088920922721e-01
-4.533554600000000434e+00,-1.498418699999999992e+00,-1.249958900000000028e+01,1.338051198873241354e+01,9.321803600000000412e-02,4.607634500000000188e-01,3.755355200000000115e-01,6.016805513503575842e-01
-1.632462499999999928e+00,-1.536716900000000052e+00,-1.009637400000000085e+01,1.034230151332515923e+01,1.358320000000000083e-01,5.353378699999999935e-01,4.048326300000000266e-01,6.847820277963301283e-01
-6.558574000000000348e-01,-1.709059000000000106e+00,-8.564444999999999197e+00,8.757896422808432391e+00,1.278418900000000136e-01,5.859419999999999629e-01,3.888523999999999869e-01,7.147571372071300777e-01
-2.455874699999999855e+00,-1.689909899999999965e+00,-8.401676999999999396e+00,8.914891610364485075e+00,1.331686199999999876e-01,5.646349999999999980e-01,3.489017999999999842e-01,6.769630939873638731e-01
-2.810133500000000062e+00,-3.528225400000000178e+00,-8.947426999999999353e+00,1.002006360665222573e+01,1.784459700000000093e-01,4.687535800000000030e-01,2.903075999999999990e-01,5.795268635618345821e-01
-2.532471199999999811e+00,-4.591001499999999957e+00,-8.344229999999999592e+00,9.854789670243180311e+00,2.663372500000000254e-01,3.515651799999999771e-01,2.476936399999999927e-01,5.058515057034470574e-01
-3.020773999999999848e+00,-3.853760499999999922e+00,-8.439975000000000449e+00,9.757547004809213220e+00,3.835256400000000010e-01,2.290500400000000103e-01,2.237232899999999913e-01,4.996077940243079385e-01
-1.699484500000000065e+00,-4.715470999999999968e+00,-7.693158999999999637e+00,9.181971994994443165e+00,4.847337999999999925e-01,8.789129599999999376e-02,1.811093400000000075e-01,5.248736322299255574e-01
-1.019690599999999892e+00,-5.730374300000000254e+00,-6.084633400000000414e+00,8.420197275018230343e+00,5.273477399999999538e-01,-4.794070500000000012e-02,1.038715300000000036e-01,5.396139776020868473e-01
-1.383523999999999976e+00,-5.414413999999999838e+00,-5.692076000000000136e+00,7.976825609962149066e+00,4.607634500000000188e-01,-1.757825899999999886e-01,-1.864360799999999901e-02,4.935079127250831532e-01
-2.810133500000000062e+00,-5.232497000000000398e+00,-5.529308999999999585e+00,8.114747880267891844e+00,1.331686200000000049e-02,-3.968424999999999869e-01,-2.530203999999999787e-01,4.708297265848206958e-01
-5.289944600000000108e+00,-4.619724999999999859e+00,-6.764427000000000412e+00,9.751043307514491332e+00,1.331686200000000049e-02,-3.968424999999999869e-01,-2.530203999999999787e-01,4.708297265848206958e-01
