0.0,0.359046,-12.001712,-9.18679,15.11843627711411,0.0,0.0,0.0,0.0
10.0,-3.671844,-5.155901,-9.5219,11.433824079989032,-0.039950587,0.01065349,0.02130698,0.046513800613850825
20.0,-4.131423,-4.610151,-8.23891,10.30542508758518,-0.72443736,0.18909945,0.15447561,0.7644807418365385
30.0,-3.671844,-7.2240057,-8.506997,11.74894440671065,-0.72443736,0.18909945,0.15447561,0.7644807418365385
40.0,-3.1069448,-9.339984,-9.234664,13.496941368450818,-1.1772107,0.38352564,0.17844597,1.2509036385514036
50.0,-2.187787,-11.695326,-9.110194,14.985416141077998,-1.3529932,0.62056583,0.122515135,1.4935536504973288
60.0,-1.79523,-12.997466,-8.842107,15.822130999758059,-1.0174084,1.1612304,-0.16246572,1.5524081307600264
70.0,-1.6611862,-12.595334,-8.459125,15.26298705785507,-1.0174084,1.1612304,-0.16246572,1.5524081307600264
80.0,-1.4409714,-11.1208515,-7.9708214,13.758042391683789,-0.8895664,1.4275677,-0.3595553,1.7200459098089038
90.0,-1.4409714,-9.924032,-7.46337,12.500588044949804,-0.76971465,1.6433009,-0.52468437,1.888965901885931
100.0,-1.3069274,-9.809137,-7.9708214,12.706739223905467,-0.4447832,1.7844596,-0.5699617,1.9253530841124413
110.0,-0.6558574,-10.862339,-8.497422,13.806764216359305,0.17045584,1.8190835,-0.4953873,1.893021011601204
120.0,0.37819514,-12.729378,-6.2091026,14.168029182922034,0.9401705,1.5926968,-0.26900062,1.8689475646365457
130.0,1.0196906,-13.045339,-3.2505634,13.48283356576313,1.5793799,1.1479136,0.2130698,1.9640634514345534
140.0,-0.359046,-11.398514,-0.32074776,11.408677160997108,1.672598,0.70579374,0.72710073,1.9556084333510428
150.0,-0.4164934,-6.47719,1.8814012,6.757745742753644,1.0067549,0.407496,0.8895664,1.4039005658161727
160.0,4.7920675,-2.0058703,12.872996,13.881694874942122,-0.2903076,0.10387153,0.5513181,0.6316798593828292
170.0,3.5856729,2.513322,19.594337,20.077646278661437,-1.6539544,-0.407496,0.07990117,1.7052865871350564
180.0,-7.1091113,6.5346375,19.153908,21.450248073266145,-2.4849267,-1.0227351,-0.135832,2.690594380684108
190.0,-11.168725,2.9154537,13.3612995,17.656857385479697,-2.5222137,-1.4994787,-0.1065349,2.936213208392638
200.0,-9.024023,-6.2282515,8.641041,13.960361650597102,-1.9123015,-1.7098851,0.07990117,2.566512863609226
210.0,-7.56869,-12.758101,5.309094,15.755655763665853,-1.0600222,-1.6619445,0.37020877,2.005682207867937
220.0,-6.170804,-15.276211,2.0058703,16.597137108048457,-0.35422856,-1.4595282,0.636546,1.6312238501906824
230.0,-3.6335456,-15.592172,-1.4313968,16.073810316907238,0.05326745,-1.222488,0.76971465,1.4456054004458219
240.0,-1.3739494,-14.452799,-3.193116,14.864963023082748,0.33558494,-1.0387152,0.79102165,1.3480585185497571
250.0,-0.39734426,-12.193203,-3.2505634,12.625301749961602,0.79901177,-0.8842397,0.79901177,1.4348238443283399
260.0,-0.8473486,-9.560199,-3.8633351,10.34605058292366,1.4462113,-0.6658431,0.84162575,1.8008909076144404
270.0,-2.647366,-8.497422,-4.351638,9.907142911409121,1.9123015,-0.34357506,0.80966526,2.1048749801370916
280.0,-4.4186597,-7.9899707,-5.088879,10.45279267984894,1.7764695,0.029297099,0.6392094,1.8881977813482427
290.0,-5.49101,-8.411251,-5.960164,11.680063746058794,0.2423669,0.62056583,0.11452502,0.6759879020997338
300.0,-4.6388745,-11.187874,-8.372953,14.723926894916154,0.2423669,0.62056583,0.11452502,0.6759879020997338
310.0,-4.610151,-12.288948,-10.795317,16.99442862587601,-0.26367387,0.8043385,-0.055930823,0.8482998227422214
320.0,-4.887813,-13.974071,-9.474028,17.57619363744022,-0.40216926,0.9428339,-0.17844597,1.040441656647502
330.0,-4.782493,-14.012369,-8.181462,16.916117898166057,-0.41282275,1.201181,-0.48739716,1.3604464007283155
340.0,-5.3378177,-8.11444,-11.178299,14.80847064505428,-0.41282275,1.201181,-0.48739716,1.3604464007283155
350.0,-4.275041,-5.4718614,-12.020861,13.882303191971134,-0.3196047,1.3529932,-0.6285559,1.525719595120001
360.0,-3.2601378,-7.4154973,-11.302769,13.905778861633646,0.0026633726,1.515459,-0.67916,1.660687020432991
370.0,-2.7622607,-10.689997,-10.555953,15.275282772275691,1.2358049,1.2491218,-0.4367931,1.8106096305683508
380.0,-2.0728924,-12.786825,-10.19212,16.482690513899808,1.2358049,1.2491218,-0.4367931,1.8106096305683508
390.0,-1.6420372,-12.518738,-8.526146,15.235165010335264,1.7178752,0.8336356,0.07457443,1.9109172828702516
400.0,-1.6707608,-9.904882,-6.5537868,11.993758814675026,1.693905,0.5193576,0.5539815,1.8563248552031537
410.0,-1.8814012,-7.310177,-6.151655,9.737618676335371,1.0413786,0.3489018,0.6258925,1.2640978111433665
420.0,-1.79523,-7.329326,-6.4197426,9.907318780448662,-0.07990117,0.034623843,0.26633725,0.2802115954221382
430.0,-1.1824582,-9.339984,-6.6591067,11.5315745046801,-1.2171613,-0.50337744,-0.098544784,1.3208260868760315
440.0,-0.27287498,-11.436812,-5.433563,12.664862271379938,-2.1706486,-1.4408846,-0.2423669,2.616601897388047
450.0,-0.37819514,-11.590006,-4.121848,12.306945257823308,-2.1706486,-1.4408846,-0.2423669,2.616601897388047
460.0,-1.79523,-10.40276,-3.7005677,11.186351848247188,-1.9442619,-1.5048054,-0.10387153,2.4607687665453883
470.0,-2.2643836,-10.412334,-0.20585304,10.65769711943355,-1.515459,-1.3450031,0.10120816,2.028766228854669
480.0,3.844186,-9.339984,12.126181,15.781550391758504,-1.0573589,-1.0999728,0.2903076,1.5531344136187346
490.0,6.151655,-3.3750327,16.329412,17.77310893543497,-0.69247687,-0.9002199,0.39417914,1.2022051731098757
500.0,-4.868664,5.2037735,15.8123865,17.344010914710026,-0.4953873,-0.8070019,0.407496,1.030880028723469
510.0,-10.536804,4.1026993,11.963413,16.461458947772687,-0.43412971,-0.836299,0.40216926,1.0245021894533128
520.0,-9.062322,-3.7197168,9.837861,13.883280669899577,-0.36221868,-0.9108734,0.41282275,1.0636330879988949
530.0,-8.305931,-8.066567,6.6495323,13.351938913543353,-0.12517852,-0.90554667,0.4447832,1.0166201495247473
540.0,-6.9176197,-8.995299,2.733537,11.672235901642757,0.30362448,-0.72710073,0.45010996,0.9074482202930395
550.0,-4.322914,-9.732541,0.0,10.649410301424066,0.793685,-0.38352564,0.42347625,0.977936567511652
560.0,-2.015445,-10.335738,-1.4122477,10.624685506819684,1.1425868,0.35422856,0.36488205,1.2506483833060817
